limit_profile,index,target_wavelength_nm,measured_wavelength_nm,wavelength_error_pm,target_power_mw,measured_power_mw,power_error_percent,smsr_db,peak_count,single_mode_pass,gain_ma,soa_ma,phase_ma,wavelength_a_ma,wavelength_b_ma,gain_code,soa_code,phase_code,wavelength_a_code,wavelength_b_code,pdt_reference_code,pdr_reference_code,power_feedback_channel,power_feedback_reference_code,power_feedback_rail_margin_code,power_feedback_hardware_eligible,guard_stage_count,guard_hold_ms_per_stage
fullband_2001_145mA_v1,1770,1560.400000,1560.40063000,0.630000,2.056000,2.056325888,0.015851,32.746848,138,1,144.998932,127.507782,1.000061,8.900146,16.467285,63351,55709,3277,7291,13490,,,,0,0,0,0,0
fullband_2001_145mA_v1,1771,1560.420000,1560.42162000,1.620000,2.056000,2.062338850,0.308310,30.429679,120,1,144.998932,130.908966,2.999878,9.031982,17.861328,63351,57195,9830,7399,14632,,,,0,0,0,0,0
fullband_2001_145mA_v1,1772,1560.440000,1560.43976000,-0.240000,2.056000,2.038289381,-0.861411,31.794337,141,1,144.998932,127.592468,7.999878,8.981934,17.851562,63351,55746,26214,7358,14624,,,,0,0,0,0,0
fullband_2001_145mA_v1,1773,1560.460000,1560.46052000,0.520000,2.056000,2.073536182,0.852927,31.756738,141,1,144.998932,126.537323,3.167114,9.033203,16.456299,63351,55285,10378,7400,13481,,,,0,0,0,0,0
fullband_2001_145mA_v1,1774,1560.480000,1560.47965000,-0.350000,2.056000,2.054808767,-0.057939,32.549080,141,1,144.998932,124.005890,2.892151,8.991699,16.522217,63351,54179,9477,7366,13535,,,,0,0,0,0,0
fullband_2001_145mA_v1,1775,1560.500000,1560.49933000,-0.670000,2.056000,2.052485119,-0.170957,32.960361,122,1,144.998932,120.899963,2.790833,8.836670,16.420898,63351,52822,9145,7239,13452,,,,0,0,0,0,0
fullband_2001_145mA_v1,1776,1560.520000,1560.51963000,-0.370000,2.056000,2.065446875,0.459478,32.824623,122,1,144.998932,121.634674,2.945557,8.875732,14.991455,63351,53143,9652,7271,12281,,,,0,0,0,0,0
fullband_2001_145mA_v1,1777,1560.540000,1560.54067000,0.670000,2.056000,2.047617761,-0.407696,32.140225,144,1,144.998932,121.341705,2.099609,9.000244,16.500244,63351,53015,6880,7373,13517,,,,0,0,0,0,0
fullband_2001_145mA_v1,1778,1560.560000,1560.56010000,0.100000,2.056000,2.060921913,0.239393,32.451107,138,1,144.998932,122.179413,2.006531,8.876953,16.424561,63351,53381,6575,7272,13455,,,,0,0,0,0,0
fullband_2001_145mA_v1,1779,1560.580000,1560.58125000,1.250000,2.056000,2.054042470,-0.095211,32.202604,141,1,144.998932,126.251221,2.129822,9.000244,15.050049,63351,55160,6979,7373,12329,,,,0,0,0,0,0
fullband_2001_145mA_v1,1780,1560.600000,1560.60101000,1.010000,2.056000,2.055993404,-0.000321,33.197240,159,1,144.998932,128.647614,2.018433,8.902588,15.006104,63351,56207,6614,7293,12293,,,,0,0,0,0,0
fullband_2001_145mA_v1,1781,1560.620000,1560.62130000,1.300000,2.056000,2.076280657,0.986413,32.939723,158,1,144.998932,131.703186,5.710144,8.955078,15.013428,63351,57542,18711,7336,12299,,,,0,0,0,0,0
fullband_2001_145mA_v1,1782,1560.640000,1560.63952000,-0.480000,2.056000,2.051761281,-0.206163,33.210857,89,1,144.998932,129.485321,6.000061,7.553711,16.406250,63351,56573,19661,6188,13440,,,,0,0,0,0,0
fullband_2001_145mA_v1,1783,1560.660000,1560.65964000,-0.360000,2.056000,2.059188177,0.155067,32.109638,40,1,144.998932,132.900238,7.000122,7.531738,15.150146,63351,58065,22938,6170,12411,,,,0,0,0,0,0
fullband_2001_145mA_v1,1784,1560.680000,1560.67905000,-0.950000,2.056000,2.051343015,-0.226507,33.189623,76,1,144.998932,128.182983,1.582336,7.489014,16.505127,63351,56004,5185,6135,13521,,,,0,0,0,0,0
fullband_2001_145mA_v1,1785,1560.700000,1560.69969000,-0.310000,2.056000,2.055745182,-0.012394,33.381886,116,1,144.998932,126.464081,1.437988,7.541504,16.481934,63351,55253,4712,6178,13502,,,,0,0,0,0,0
fullband_2001_145mA_v1,1786,1560.720000,1560.71979000,-0.210000,2.056000,2.059278864,0.159478,32.974727,117,1,144.998932,124.832153,1.301880,7.532959,16.474609,63351,54540,4266,6171,13496,,,,0,0,0,0,0
fullband_2001_145mA_v1,1787,1560.740000,1560.74083000,0.830000,2.056000,2.045795896,-0.496309,33.372273,118,1,144.998932,121.227264,1.158142,7.519531,16.468506,63351,52965,3795,6160,13491,,,,0,0,0,0,0
fullband_2001_145mA_v1,1788,1560.760000,1560.76031000,0.310000,2.056000,2.056330026,0.016052,32.900239,87,1,144.998932,120.961761,1.114502,7.412109,16.287842,63351,52849,3652,6072,13343,,,,0,0,0,0,0
fullband_2001_145mA_v1,1789,1560.780000,1560.77971000,-0.290000,2.056000,2.052260995,-0.181858,33.826526,77,1,144.998932,121.298218,5.027161,7.395020,14.919434,63351,52996,16473,6058,12222,,,,0,0,0,0,0
fullband_2001_145mA_v1,1790,1560.800000,1560.80036000,0.360000,2.056000,2.048286723,-0.375159,33.558817,113,1,144.998932,119.895172,5.254822,7.550049,13.599854,63351,52383,17219,6185,11141,,,,0,0,0,0,0
fullband_2001_145mA_v1,1791,1560.820000,1560.82073000,0.730000,2.056000,2.063048757,0.342838,32.560290,130,1,144.998932,119.757843,4.952698,7.550049,13.599854,63351,52323,16229,6185,11141,,,,0,0,0,0,0
fullband_2001_145mA_v1,1792,1560.840000,1560.84135000,1.350000,2.056000,2.063975339,0.387906,32.664650,138,1,144.998932,120.712280,4.876709,7.392578,13.580322,63351,52740,15980,6056,11125,,,,0,0,0,0,0
fullband_2001_145mA_v1,1793,1560.860000,1560.86159000,1.590000,2.056000,2.049844646,-0.299385,33.797144,105,1,144.998932,118.929291,3.557434,7.500000,15.000000,63351,51961,11657,6144,12288,,,,0,0,0,0,0
fullband_2001_145mA_v1,1794,1560.880000,1560.88009000,0.090000,2.056000,2.043885238,-0.589239,33.172511,151,1,144.998932,119.824219,3.286133,7.471924,15.030518,63351,52352,10768,6121,12313,,,,0,0,0,0,0
fullband_2001_145mA_v1,1795,1560.900000,1560.89990000,-0.100000,2.056000,2.074073392,0.879056,32.408919,164,1,144.998932,125.825500,3.168030,7.431641,14.937744,63351,54974,10381,6088,12237,,,,0,0,0,0,0
fullband_2001_145mA_v1,1796,1560.920000,1560.91966000,-0.340000,2.056000,2.055508377,-0.023912,32.236587,133,1,144.998932,128.070831,3.635254,7.503662,13.609619,63351,55955,11912,6147,11149,,,,0,0,0,0,0
fullband_2001_145mA_v1,1797,1560.940000,1560.94120000,1.200000,2.056000,2.057933998,0.094066,28.500927,141,1,144.998932,128.892517,3.373413,7.440186,13.663330,63351,56314,11054,6095,11193,,,,0,0,0,0,0
fullband_2001_145mA_v1,1798,1560.960000,1560.96113000,1.130000,2.056000,2.063540700,0.366766,32.861566,130,1,144.998932,132.110596,3.197327,7.454834,13.471680,63351,57720,10477,6107,11036,,,,0,0,0,0,0
fullband_2001_145mA_v1,1799,1560.980000,1560.97954000,-0.460000,2.056000,2.057840461,0.089517,32.762525,133,1,144.998932,135.692596,8.530579,7.486572,13.532715,63351,59285,27953,6133,11086,,,,0,0,0,0,0
fullband_2001_145mA_v1,1800,1561.000000,1561.00000000,0.000000,2.056000,2.039598904,-0.797719,31.238790,162,1,144.998932,134.756470,8.530579,7.302246,13.486328,63351,58876,27953,5982,11048,,,,0,0,0,0,0
fullband_2001_145mA_v1,1801,1561.020000,1561.02038000,0.380000,2.056000,2.041518040,-0.704375,32.645387,80,1,144.998932,129.840088,9.999695,6.149902,13.636475,63351,56728,32767,5038,11171,,,,0,0,0,0,0
fullband_2001_145mA_v1,1802,1561.040000,1561.04002000,0.020000,2.056000,2.053127802,-0.139698,33.860670,98,1,144.998932,129.521942,9.999695,6.137695,13.326416,63351,56589,32767,5028,10917,,,,0,0,0,0,0
fullband_2001_145mA_v1,1803,1561.060000,1561.06098000,0.980000,2.056000,2.047116204,-0.432091,33.407805,112,1,144.998932,121.076202,0.708618,6.007080,13.474121,63351,52899,2322,4921,11038,,,,0,0,0,0,0
fullband_2001_145mA_v1,1804,1561.080000,1561.08015000,0.150000,2.056000,2.060693347,0.228276,32.674418,135,1,144.998932,116.816711,0.690308,6.134033,13.088379,63351,51038,2262,5025,10722,,,,0,0,0,0,0
fullband_2001_145mA_v1,1805,1561.100000,1561.10026000,0.260000,2.056000,2.057153382,0.056098,33.337064,90,1,144.998932,118.338776,2.856445,5.950928,13.251953,63351,51703,9360,4875,10856,,,,0,0,0,0,0
fullband_2001_145mA_v1,1806,1561.120000,1561.12130000,1.300000,2.056000,2.060312564,0.209755,33.214827,79,1,144.998932,118.066406,3.206482,6.031494,11.964111,63351,51584,10507,4941,9801,,,,0,0,0,0,0
fullband_2001_145mA_v1,1807,1561.140000,1561.14100000,1.000000,2.056000,2.046062369,-0.483348,33.682665,94,1,144.998932,116.690826,3.004761,5.999756,11.999512,63351,50983,9846,4915,9830,,,,0,0,0,0,0
fullband_2001_145mA_v1,1808,1561.160000,1561.15986000,-0.140000,2.056000,2.054485942,-0.073641,34.269012,66,1,144.998932,117.510223,2.958069,5.795898,11.768799,63351,51341,9693,4748,9641,,,,0,0,0,0,0
fullband_2001_145mA_v1,1809,1561.180000,1561.18066000,0.660000,2.056000,2.054803373,-0.058202,33.428027,109,1,144.998932,117.995453,2.020264,5.881348,13.320312,63351,51553,6620,4818,10912,,,,0,0,0,0,0
fullband_2001_145mA_v1,1810,1561.200000,1561.19997000,-0.030000,2.056000,2.054850157,-0.055926,32.232622,151,1,144.998932,120.707703,5.469055,6.064453,13.426514,63351,52738,17921,4968,10999,,,,0,0,0,0,0
fullband_2001_145mA_v1,1811,1561.220000,1561.21982000,-0.180000,2.056000,2.054200526,-0.087523,32.320695,147,1,144.998932,124.145508,5.292053,5.963135,13.376465,63351,54240,17341,4885,10958,,,,0,0,0,0,0
fullband_2001_145mA_v1,1812,1561.240000,1561.23923000,-0.770000,2.056000,2.047666353,-0.405333,33.534366,139,1,144.998932,120.932007,0.336304,5.963135,11.950684,63351,52836,1102,4885,9790,,,,0,0,0,0,0
fullband_2001_145mA_v1,1813,1561.260000,1561.25998000,-0.020000,2.056000,2.061695514,0.277019,32.173497,141,1,144.998932,122.341919,0.336304,5.754395,11.832275,63351,53452,1102,4714,9693,,,,0,0,0,0,0
fullband_2001_145mA_v1,1814,1561.280000,1561.28039000,0.390000,2.056000,2.060727705,0.229947,31.994853,163,1,144.998932,124.699402,1.231689,6.105957,12.781982,63351,54482,4036,5002,10471,,,,0,0,0,0,0
fullband_2001_145mA_v1,1815,1561.300000,1561.29998000,-0.020000,2.056000,2.051219460,-0.232517,32.536273,160,1,144.998932,123.687744,1.499939,5.959473,11.966553,63351,54040,4915,4882,9803,,,,0,0,0,0,0
fullband_2001_145mA_v1,1816,1561.320000,1561.32024000,0.240000,2.056000,2.059487565,0.169629,32.172056,155,1,144.998932,125.550842,5.000000,5.887451,11.953125,63351,54854,16384,4823,9792,,,,0,0,0,0,0
fullband_2001_145mA_v1,1817,1561.340000,1561.33999000,-0.010000,2.056000,2.048088674,-0.384792,31.568678,160,1,144.998932,126.807404,5.245361,5.935059,10.501709,63351,55403,17188,4862,8603,,,,0,0,0,0,0
fullband_2001_145mA_v1,1818,1561.360000,1561.36050000,0.500000,2.056000,2.043832849,-0.591787,32.247840,158,1,144.998932,120.547485,3.999939,5.877686,12.100830,63351,52668,13107,4815,9913,,,,0,0,0,0,0
fullband_2001_145mA_v1,1819,1561.380000,1561.38000000,0.000000,2.056000,2.039390810,-0.807840,32.124358,163,1,144.998932,115.953827,1.000061,5.760498,12.064209,63351,50661,3277,4719,9883,,,,0,0,0,0,0
fullband_2001_145mA_v1,1820,1561.400000,1561.40063000,0.630000,2.056000,2.050928650,-0.246661,32.937836,142,1,144.998932,113.408661,1.000061,5.633545,11.916504,63351,49549,3277,4615,9762,,,,0,0,0,0,0
fullband_2001_145mA_v1,1821,1561.420000,1561.42174000,1.740000,2.056000,2.063749310,0.376912,31.844912,177,1,144.998932,118.698120,4.233093,5.767822,10.491943,63351,51860,13871,4725,8595,,,,0,0,0,0,0
fullband_2001_145mA_v1,1822,1561.440000,1561.44120000,1.200000,2.056000,2.062575406,0.319815,32.907716,160,1,144.998932,117.853546,4.224854,5.637207,10.482178,63351,51491,13844,4618,8587,,,,0,0,0,0,0
fullband_2001_145mA_v1,1823,1561.460000,1561.46126000,1.260000,2.056000,2.052786396,-0.156304,31.948538,152,1,144.998932,118.807983,4.215393,5.490723,10.559082,63351,51908,13813,4498,8650,,,,0,0,0,0,0
fullband_2001_145mA_v1,1824,1561.480000,1561.48013000,0.130000,2.056000,2.054047905,-0.094946,30.758048,170,1,144.998932,118.517303,4.212952,5.358887,10.504150,63351,51781,13805,4390,8605,,,,0,0,0,0,0
fullband_2001_145mA_v1,1825,1561.500000,1561.49978000,-0.220000,2.056000,2.071915727,0.774111,31.886235,159,1,144.998932,122.470093,4.212952,5.240479,10.427246,63351,53508,13805,4293,8542,,,,0,0,0,0,0
fullband_2001_145mA_v1,1826,1561.520000,1561.52079000,0.790000,2.056000,2.069603590,0.661653,32.021195,144,1,144.998932,121.728516,4.212952,5.026855,10.483398,63351,53184,13805,4118,8588,,,,0,0,0,0,0
fullband_2001_145mA_v1,1827,1561.540000,1561.54071000,0.710000,2.056000,2.052503602,-0.170058,33.723560,95,1,144.998932,125.246429,4.408875,4.537354,10.449219,63351,54721,14447,3717,8560,,,,0,0,0,0,0
fullband_2001_145mA_v1,1828,1561.560000,1561.56114000,1.140000,2.056000,2.062486122,0.315473,34.270186,96,1,144.998932,126.594543,4.344482,4.484863,10.189209,63351,55310,14236,3674,8347,,,,0,0,0,0,0
fullband_2001_145mA_v1,1829,1561.580000,1561.58088000,0.880000,2.056000,2.052826129,-0.154371,33.591505,105,1,144.998932,124.028778,0.950928,4.520264,10.510254,63351,54189,3116,3703,8610,,,,0,0,0,0,0
fullband_2001_145mA_v1,1830,1561.600000,1561.59959000,-0.410000,2.056000,2.028189901,-1.352631,29.219632,142,1,144.998932,122.103882,0.871887,4.528809,10.482178,63351,53348,2857,3710,8587,,,,0,0,0,0,0
fullband_2001_145mA_v1,1831,1561.620000,1561.61994000,-0.060000,2.056000,2.057881638,0.091519,32.426268,130,1,144.998932,122.373962,0.787354,4.560547,10.472412,63351,53466,2580,3736,8579,,,,0,0,0,0,0
fullband_2001_145mA_v1,1832,1561.640000,1561.64016000,0.160000,2.056000,2.041135419,-0.722985,32.178136,157,1,144.998932,119.242859,0.704651,4.539795,10.457764,63351,52098,2309,3719,8567,,,,0,0,0,0,0
fullband_2001_145mA_v1,1833,1561.660000,1561.65996000,-0.040000,2.056000,2.055086418,-0.044435,32.657125,144,1,144.998932,118.416595,0.621643,4.534912,10.461426,63351,51737,2037,3715,8570,,,,0,0,0,0,0
fullband_2001_145mA_v1,1834,1561.680000,1561.67983000,-0.170000,2.056000,2.053331639,-0.129784,32.981993,145,1,144.998932,114.299011,0.537415,4.493408,10.516357,63351,49938,1761,3681,8615,,,,0,0,0,0,0
fullband_2001_145mA_v1,1835,1561.700000,1561.70124000,1.240000,2.056000,2.056976106,0.047476,32.502867,134,1,144.998932,112.165833,0.524292,4.350586,10.374756,63351,49006,1718,3564,8499,,,,0,0,0,0,0
fullband_2001_145mA_v1,1836,1561.720000,1561.71986000,-0.140000,2.056000,2.065240438,0.449438,33.831178,130,1,144.998932,114.335632,3.005676,4.376221,9.000244,63351,49954,9849,3585,7373,,,,0,0,0,0,0
fullband_2001_145mA_v1,1837,1561.740000,1561.74003000,0.030000,2.056000,2.053423600,-0.125311,30.794931,126,1,144.998932,112.259674,2.140808,4.372559,10.389404,63351,49047,7015,3582,8511,,,,0,0,0,0,0
fullband_2001_145mA_v1,1838,1561.760000,1561.76153000,1.530000,2.056000,2.048134971,-0.382540,32.862496,144,1,144.998932,110.966492,0.485840,4.357910,9.040527,63351,48482,1592,3570,7406,,,,0,0,0,0,0
fullband_2001_145mA_v1,1839,1561.780000,1561.78033000,0.330000,2.056000,2.047837215,-0.397023,31.922775,155,1,144.998932,114.230347,1.533508,4.478760,10.540771,63351,49908,5025,3669,8635,,,,0,0,0,0,0
fullband_2001_145mA_v1,1840,1561.800000,1561.80001000,0.010000,2.056000,2.039375013,-0.808608,33.214278,146,1,144.998932,113.234711,1.499939,4.359131,10.480957,63351,49473,4915,3571,8586,,,,0,0,0,0,0
fullband_2001_145mA_v1,1841,1561.820000,1561.82130000,1.300000,2.056000,2.071761575,0.766614,31.856188,170,1,144.998932,121.932220,6.201172,4.467773,9.094238,63351,53273,20320,3660,7450,,,,0,0,0,0,0
fullband_2001_145mA_v1,1842,1561.840000,1561.84007000,0.070000,2.056000,2.060459331,0.216894,32.215976,168,1,144.998932,123.731232,5.719604,4.479980,9.095459,63351,54059,18742,3670,7451,,,,0,0,0,0,0
fullband_2001_145mA_v1,1843,1561.860000,1561.86044000,0.440000,2.056000,2.049155627,-0.332898,31.793708,163,1,144.998932,126.001740,5.244751,4.481201,9.096680,63351,55051,17186,3671,7452,,,,0,0,0,0,0
fullband_2001_145mA_v1,1844,1561.880000,1561.88066000,0.660000,2.056000,2.051842830,-0.202197,31.709008,156,1,144.998932,126.880646,4.999390,4.437256,9.038086,63351,55435,16382,3635,7404,,,,0,0,0,0,0
fullband_2001_145mA_v1,1845,1561.900000,1561.90126000,1.260000,2.056000,2.046460540,-0.463982,32.126463,155,1,144.998932,125.440979,4.727478,4.379883,9.052734,63351,54806,15491,3588,7416,,,,0,0,0,0,0
fullband_2001_145mA_v1,1846,1561.920000,1561.91997000,-0.030000,2.056000,2.060761746,0.231602,31.791909,173,1,144.998932,125.198364,4.468384,4.322510,9.112549,63351,54700,14642,3541,7465,,,,0,0,0,0,0
fullband_2001_145mA_v1,1847,1561.940000,1561.94023000,0.230000,2.056000,2.064589912,0.417797,31.652440,168,1,144.998932,123.522949,4.463806,4.204102,9.075928,63351,53968,14627,3444,7435,,,,0,0,0,0,0
fullband_2001_145mA_v1,1848,1561.960000,1561.96017000,0.170000,2.056000,2.041509067,-0.704812,31.263867,171,1,144.998932,119.364166,4.458008,4.075928,9.055176,63351,52151,14608,3339,7418,,,,0,0,0,0,0
fullband_2001_145mA_v1,1849,1561.980000,1561.97998000,-0.020000,2.056000,2.075964115,0.971017,31.430609,170,1,144.998932,120.126343,4.451599,3.977051,8.989258,63351,52484,14587,3258,7364,,,,0,0,0,0,0
fullband_2001_145mA_v1,1850,1562.000000,1562.00050000,0.500000,2.056000,2.042465503,-0.658293,31.980424,154,1,144.998932,115.308380,4.445190,3.843994,8.929443,63351,50379,14566,3149,7315,,,,0,0,0,0,0
fullband_2001_145mA_v1,1851,1562.020000,1562.02050000,0.500000,2.056000,2.034489749,-1.046218,28.847477,168,1,144.998932,113.500214,4.437256,3.718262,8.839111,63351,49589,14540,3046,7241,,,,0,0,0,0,0
fullband_2001_145mA_v1,1852,1562.040000,1562.03990000,-0.100000,2.056000,2.064491200,0.412996,30.357655,164,1,144.998932,114.241791,4.436035,3.619385,8.718262,63351,49913,14536,2965,7142,,,,0,0,0,0,0
fullband_2001_145mA_v1,1853,1562.060000,1562.05989000,-0.110000,2.056000,2.074568842,0.903154,32.576705,149,1,144.998932,115.372467,4.425964,3.509521,8.629150,63351,50407,14503,2875,7069,,,,0,0,0,0,0
fullband_2001_145mA_v1,1854,1562.080000,1562.07954000,-0.460000,2.056000,2.066315836,0.501743,32.222196,156,1,144.998932,115.303802,4.411316,3.400879,8.504639,63351,50377,14455,2786,6967,,,,0,0,0,2,20
fullband_2001_145mA_v1,1855,1562.100000,1562.09976000,-0.240000,2.056000,2.075747851,0.960499,32.466483,155,1,144.998932,117.597198,4.389648,3.310547,8.337402,63351,51379,14384,2712,6830,,,,0,0,0,0,0
fullband_2001_145mA_v1,1856,1562.120000,1562.12061000,0.610000,2.056000,2.066380139,0.504871,32.894962,116,1,144.998932,115.853119,4.359436,3.200684,8.133545,63351,50617,14285,2622,6663,,,,0,0,0,0,0
fullband_2001_145mA_v1,1857,1562.140000,1562.14020000,0.200000,2.056000,2.059597405,0.174971,33.330456,118,1,144.998932,121.032715,4.312134,3.211670,7.902832,63351,52880,14130,2631,6474,,,,0,0,0,0,0
fullband_2001_145mA_v1,1858,1562.160000,1562.15950000,-0.500000,2.056000,2.063454842,0.362590,28.659478,134,1,144.998932,122.763062,4.241943,3.154297,7.669678,63351,53636,13900,2584,6283,,,,0,0,0,0,0
fullband_2001_145mA_v1,1859,1562.180000,1562.18073000,0.730000,2.056000,2.046219957,-0.475683,34.087759,149,1,144.998932,121.966553,4.165344,3.056641,7.368164,63351,53288,13649,2504,6036,,,,0,0,0,0,0
fullband_2001_145mA_v1,1860,1562.200000,1562.20093000,0.930000,2.056000,2.057666637,0.081062,33.852706,168,1,144.998932,120.842743,0.957031,2.904053,7.421875,63351,52797,3136,2379,6080,,,,0,0,0,0,0
fullband_2001_145mA_v1,1861,1562.220000,1562.21957000,-0.430000,2.056000,2.046998211,-0.437830,35.163385,133,1,144.998932,123.765564,3.754883,3.007812,7.536621,63351,54074,12304,2464,6174,,,,0,0,0,0,0
fullband_2001_145mA_v1,1862,1562.240000,1562.24056000,0.560000,2.056000,2.038700000,-0.841440,27.405587,109,1,144.998932,121.893311,3.571472,2.960205,7.418213,63351,53256,11703,2425,6077,,,,0,0,0,0,0
fullband_2001_145mA_v1,1863,1562.260000,1562.25982000,-0.180000,2.056000,2.048966571,-0.342093,33.738264,81,1,144.998932,117.482758,3.436279,2.871094,7.346191,63351,51329,11260,2352,6018,,,,0,0,0,0,0
fullband_2001_145mA_v1,1864,1562.280000,1562.27819000,-1.810000,2.056000,2.052391229,-0.175524,27.132407,133,1,144.998932,123.042297,9.750061,2.911377,7.346191,63351,53758,31949,2385,6018,,,,0,0,0,0,0
fullband_2001_145mA_v1,1865,1562.300000,1562.29849000,-1.510000,2.056000,2.039734558,-0.791121,31.810445,167,1,144.998932,112.760925,0.529785,2.958984,7.636719,63351,49266,1736,2424,6256,,,,0,0,0,0,0
fullband_2001_145mA_v1,1866,1562.320000,1562.32096000,0.960000,2.056000,2.057650187,0.080262,32.609835,166,1,144.998932,109.577179,0.451050,2.966309,7.586670,63351,47875,1478,2430,6215,,,,0,0,0,0,0
fullband_2001_145mA_v1,1867,1562.340000,1562.34017000,0.170000,2.056000,2.063019837,0.341432,32.145805,150,1,144.998932,109.055328,0.372009,3.000488,7.550049,63351,47647,1219,2458,6185,,,,0,0,0,0,0
fullband_2001_145mA_v1,1868,1562.360000,1562.36101000,1.010000,2.056000,2.046760618,-0.449386,29.328417,165,1,144.998932,108.437347,0.368652,2.829590,7.536621,63351,47377,1208,2318,6174,,,,0,0,0,0,0
fullband_2001_145mA_v1,1869,1562.380000,1562.37943000,-0.570000,2.056000,2.075215751,0.934618,32.527443,143,1,144.998932,110.305023,0.368652,2.723389,7.445068,63351,48193,1208,2231,6099,,,,0,0,0,0,0
fullband_2001_145mA_v1,1870,1562.400000,1562.40021000,0.210000,2.056000,2.052416919,-0.174274,32.133775,167,1,144.998932,115.663147,5.603943,3.038330,7.545166,63351,50534,18363,2489,6181,,,,0,0,0,0,0
fullband_2001_145mA_v1,1871,1562.420000,1562.42072000,0.720000,2.056000,2.059503778,0.170417,30.962517,170,1,144.998932,114.113617,5.499878,2.941895,7.506104,63351,49857,18022,2410,6149,,,,0,0,0,0,0
fullband_2001_145mA_v1,1872,1562.440000,1562.44000000,-0.000000,2.056000,2.049290048,-0.326360,31.281733,168,1,144.998932,114.916992,1.499939,2.846680,7.543945,63351,50208,4915,2332,6180,,,,0,0,0,0,0
fullband_2001_145mA_v1,1873,1562.460000,1562.45993000,-0.070000,2.056000,2.058816547,0.136992,31.796188,174,1,144.998932,114.074707,0.270996,2.686768,6.544189,63351,49840,888,2201,5361,,,,0,0,0,0,0
fullband_2001_145mA_v1,1874,1562.480000,1562.48153000,1.530000,2.056000,2.056371617,0.018075,31.774205,176,1,144.998932,119.444275,1.749878,2.720947,6.591797,63351,52186,5734,2229,5400,,,,0,0,0,0,0
fullband_2001_145mA_v1,1875,1562.500000,1562.49997000,-0.030000,2.056000,2.040049766,-0.775790,31.117618,178,1,144.998932,121.836090,5.750122,2.736816,6.595459,63351,53231,18842,2242,5403,,,,0,0,0,0,0
fullband_2001_145mA_v1,1876,1562.520000,1562.51955000,-0.450000,2.056000,2.038094566,-0.870887,32.239942,164,1,144.998932,119.975281,5.750122,2.634277,6.483154,63351,52418,18842,2158,5311,,,,0,0,0,0,0
fullband_2001_145mA_v1,1877,1562.540000,1562.54115000,1.150000,2.056000,2.055228345,-0.037532,31.894347,172,1,144.998932,113.539124,0.000000,2.673340,6.588135,63351,49606,0,2190,5397,,,,0,0,0,0,0
fullband_2001_145mA_v1,1878,1562.560000,1562.55998000,-0.020000,2.056000,2.057350872,0.065704,30.831888,178,1,144.998932,119.755554,4.749451,2.701416,6.541748,63351,52322,15563,2213,5359,,,,0,0,0,0,0
fullband_2001_145mA_v1,1879,1562.580000,1562.58002000,0.020000,2.056000,2.047571717,-0.409936,32.925484,165,1,144.998932,111.760712,0.000000,2.410889,6.621094,63351,48829,0,1975,5424,,,,0,0,0,0,0
fullband_2001_145mA_v1,1880,1562.600000,1562.60065000,0.650000,2.056000,2.044013656,-0.582993,30.742061,170,1,144.998932,114.981079,3.915710,2.705078,6.596680,63351,50236,12831,2216,5404,,,,0,0,0,0,0
fullband_2001_145mA_v1,1881,1562.620000,1562.61994000,-0.060000,2.056000,2.036977885,-0.925200,30.583565,154,1,144.998932,113.312531,3.749695,2.680664,6.486816,63351,49507,12287,2196,5314,,,,0,0,0,0,0
fullband_2001_145mA_v1,1882,1562.640000,1562.64003000,0.030000,2.056000,2.059137951,0.152624,31.387292,167,1,144.998932,108.105469,1.000061,2.413330,6.628418,63351,47232,3277,1977,5430,,,,0,0,0,0,0
fullband_2001_145mA_v1,1883,1562.660000,1562.65932000,-0.680000,2.056000,2.059047280,0.148214,31.341534,175,1,144.998932,108.469391,1.000061,2.346191,6.508789,63351,47391,3277,1922,5332,,,,0,0,0,0,0
fullband_2001_145mA_v1,1884,1562.680000,1562.67941000,-0.590000,2.056000,2.056228300,0.011104,30.242251,174,1,144.998932,111.985016,3.750000,2.462158,6.291504,63351,48927,12288,2017,5154,,,,0,0,0,0,0
fullband_2001_145mA_v1,1885,1562.700000,1562.69908000,-0.920000,2.056000,2.061726941,0.278548,31.562005,162,1,144.998932,109.673309,0.903931,2.275391,6.342773,63351,47917,2962,1864,5196,,,,0,0,0,0,0
fullband_2001_145mA_v1,1886,1562.720000,1562.71976000,-0.240000,2.056000,2.067368825,0.552958,31.929370,170,1,144.998932,113.294220,0.898132,2.183838,6.278076,63351,49499,2943,1789,5143,,,,0,0,0,0,0
fullband_2001_145mA_v1,1887,1562.740000,1562.73994000,-0.060000,2.056000,2.050544275,-0.265356,31.039212,166,1,144.998932,113.294220,0.898132,2.049561,6.223145,63351,49499,2943,1679,5098,,,,0,0,0,0,0
fullband_2001_145mA_v1,1888,1562.760000,1562.75975000,-0.250000,2.056000,2.064956750,0.435640,32.362035,155,1,144.998932,114.768219,0.931702,1.936035,5.986328,63351,50143,3053,1586,4904,,,,0,0,0,0,0
fullband_2001_145mA_v1,1889,1562.780000,1562.77917000,-0.830000,2.056000,2.037046993,-0.921839,32.551160,161,1,144.998932,116.274261,0.855408,1.956787,5.953369,63351,50801,2803,1603,4877,,,,0,0,0,0,0
